"kimontlepopelo ke seemo sa tšhoganyetšo sa bongaka allison cooper basadi bao ba ilego ba itemogela kimontlepopelo ba tloga ba lemoga gabotse tlalelo yeo e hlolwago ke seo, ka baka la dipoelo tše kgonthišišago se go tšwa ditekong tša mohlapologo le tša madi.
","vhuimana ho vhumbeaho nnḓa ha mbumbelo vhu ṱoḓa dzilafho ḽa tshihaḓu allison cooper vhafumakadzi vho tshenzhemaho vhuima na ho vhumbeaho nnḓa ha mbumbelo vha ya ḓivha vhuṱungu vhune ha vhanga, zwo vhangwa nga mvelelo dza phosethivi dza vhuimana kha ndingo dza murundo na dza malofha.
"
"tše ka moka ke goya ka ngaka bushy mhlari, mosepedišimogolwane wa dipelego tša kimontlepopelo le malwetši a basadi kua bookelong bja dithuto tša bongaka bja dr george mukhari, yo a hlalošitšego gore kimontlepopelo ga e hwetšagale ka gare ga phagwana ya popelo, fao gantši kimo e bago gona.
","hezwi ndi u ya nga vho dokotela bushy mhlari, dokotela muhulwane are kha vhupfumbudzi ha u vha makone kha ectopic obstet rics na gynaecology kha sibadela tsha akhademiki tsha dr george mukhari, vhe vha ṱalutshedza uri vhuimana ho vhumbeaho nnḓa ha mbumbelo a vhu dzuli nga ngomu ha bako ḽa mbumbelo, hune kanzhi vhuimana ha dzula hone.
"
"o boletše gore ka setlwaedi, morago ga gore lee le nontšhwe ke peu ya monna, yeo gantši e diragalago ka gare ga megalapopelo, lee leo le nontšhitšwego le sepela ka gare ga lelapopelo la tsena ka molongwaneng wa popelo fao le kgomarelago ka gare ga popelo gomme lesea la thoma go gola fao.
","vha ri kanzhi, nga murahu ha u ṱangana ha kumba ḽa musadzi na vhunna/tshipeme – zwine zwa bvelela kha tshubu ya u bva kha kumba u ya kha mbumbelo, kumba ḽo ṱanganaho na vhunna/tshipeme ḽi tshimbila nga kha tshubu u ya kha bako ḽa mbumbelo ḽo pfumaho hune ḽa ṱumana na mudzedze wa endometrial ha kona u vha na u bveledzwa ha ṅwana.
"
"""ditiragalong tša kimontle popelo, lee leo le nontšhi tšwego le gola dithong tša mmele tša ka teng.
","""kha vhuimana ho vhumbeaho nnḓa ha mbumbelo, kumba ḽo ṱanganaho na vhunna/tshipeme a ḽi dzuli nga ngomu ha mbumbelo ḽi dzula kha zwiṅwe zwipiḓa zwa muvhili.
"
"godimo ga 98% ya ditiragalo tše, dikimontlepopelo gantši di diragala ka gare ga lelapopelo.
","kha nyimele dzi linganaho phesenthe dza 98, vhuimana ho vhumbeaho nnḓa ha mbumbelo vhu dzula kha tshubu dza u bva kha kumba u ya kha mbumbelo.
"
"ditho tše dingwe tše go sa tlwaelegago gore lesea le golela go tšona di akaretša ka thokwana ga lee, ka gare ga phagwana ya ka godingwana ga popelo, ka tlase ga popelo le mo ditšhikeng tša ka mathoko ga popelo,’’ a realo ngaka mhlari.
","fhethu hu songo ḓoweleaho hu katela ovari, nga ngomu thumbuni, mulomoni wa mbumbelo na mukala wa nga nnḓa ha mbumbelo ,"" vho ralo vho dokotela mhlari.
"
"ge se se direga, go ka se kgonagale gore leseana leo le ntšhiwe le bušetšwe ko le swanetšego go golela gona ka gona phedišo ya kimo ke kgetho e le noši yeo mosadi a nago le yona.
","musi izwi zwi tshi bvelela, tshitumbuki tshi nga si sudzuluswe tsha iswa nga ngomu ha mbumbelo na uri tsho salaho fhedzi kha mufumakadzi hu vha u fhelisa vhuimana.
"
"ngaka mhlari o boletše gore mosadi o nale dikgonagalo tša godimo tša kimontlepopelo ge; a nale malapopelo ao a gobetšego goba ao a šomago ka tsela ye e sego ya setlwaedi ka lebaka la go fetetšwa ka malwetši a thobalano goba ka lebaka la go dira setšari ya malapopelo; a ile a itemogela kimontlepopelo; a sa kgone go ka ima; a nale balekani ba bantši ba thobalano; a goga motšoko (sekerethe).
","vho dokotela mhlari vho ri mufumakadzi u vha khomboni khulwane ya vhuimana ho vhumbeaho nnḓa ha mbumbelo arali; tshubu dza u bva kha kumba u ya kha mbumbe lo dzo tshinyala kana dzi siho kha tshiimo tshone, u fana na vhulwadze ha dzitshubu ha kale ho ḓaho nga kha vhulwadze ha vhudzekani kana sedzhari ya kha tshubu; o vhuya a vha na vhuimana ho vhumbeaho nnḓa ha mbumbelo; a sa bebi; a tshi dzekana na vhathu vho fhambanaho; a tshi daha fola.
"
"""kimontlepolelo yeo e thubegilego ke seemo se šoro seo se ka tšeago bophelo bja mosadi ebile ke yona e hlolago kudu mahu a go amana le dipelego tša basadi dikgweding tše tharo tša go ima.
","""vhuimana ho vhumbeaho nnḓa ha mbumbelo ho baleaho ndi nyimelo i isaho lufuni na uri ndi tshivhangi tshihulwane tsha mpfu dzi elanaho na vhuimana ha miṅwedzi miraru ya u thoma.
"
"ditiragalo tša kimontlepopelo di balelwa fela diperesente tše pedi setšhabeng ka kakaretšo,"" a realo ngaka mhlari.
","khombo ya vhuimana ho vhumbeaho nnḓa ha mbumbelo i ṱoḓa u lingana na phesenthe mbili ya vhathu nga u angaredza,"" vho ralo vho dokotela mhlari.
"
