"ku aka rixaka leri hlayisaka vana vukuzenzele unnamed ku na xivuriso lexi xi kumekaka exika rhi ka mifuwo yo tala lexi xi nge n’wana a hi wa un’we.
","kwakha sive lesinakekela bantfwana vukuzenzele unnamed kunesaga lesivamile kumasiko lamanengi aseafrika lesitsi kungumsebenti wesigodzi sonkhe kukhulisa umntfwana.
"
"miehleketo leyi, ya leswaku muganga na vukulu bya wona wu na vutihlamuleri byo kurisa, ku nyika rihanyo na vuhlayiseki eka n’wana swi ta emiehleketweni ya mina loko ndzi anakanya rifu ra mahlomulambilu ra enock mpianzi wa malembe ya 13 ekampeni ya xikolo leya ha ku vaka kona.
","lomcondvo lona – wekutsi wonkhe ummango unemsebenti wekukhulisa, kunakekela nekuvikela umntfwana ngamunye – ufika emcondvweni wami uma ngicabanga ngelusizi nangekufa lokucasulanako kwaenock mpianzi lonemimnyaka le13 enkanjini yesikolo lesandza kubanjwa.
"
"mhaka yo vava hileswaku enock a hi n’wana a ri yexe loyi a lahlekeriweke hi vutomi bya yena hi swivangelo leswi a swi ta siveleka, loko ntsena vatswatsi a va kota ku hlayisa na ku va na vutihlamuleri.
","lokudzabukisako kutsi, enock akusuye kuphela umntfwana lolahlekelwe yimphilo yakhe ngetizatfu lebetingavikelwa ngalokuphelele, kuphela nje uma ngabe bantfu labadzala bebente umsebenti wabo wekunakekela.
"
"hi nga tlhela hi ehleketa hi keamohetswe shaun seboko wa 13 wa malembe, loyi a nga nwela exidziveni xa xikolo xa phura yimari xa magaliesburg, na vana lavaya vambirhi lava nga lova exikolweni xa phurayimari xa lekgolo elimpopo endzhaku ka loko lori yi tlumbanile na khumbi kutani ri va wela.
","lomunye umuntfu angacabanga ngalomunye loneminyaka le13, keamohetswe shaun seboko, losandza kushonela echibini lekubhukusha lasesikolweni semabanga laphansi imagalie sburg, nalabantfwana lababili labashonele elekgolo primary school elimpopo ngesikhatsi iloli ishayisa lubondza lwabese luwela etukwabo.
"
"hi nga tlhela hi ehleketa hi ta vana vo tala, ku fana na n’wana wa malembe ya tsevu nathlia pienaar, loyi a dlaweke handle ka nandzu etinyimpini ta mitlawa etifuleteni ta kapa.
","lomunye umuntfu futsi angacabanga ngalabanye bantfwana labanengi, labanjenganathilia pienaar, loneminyaka le6, labashona uma kudubulana emacembu emagenge asecape flats.
"
"hi tlhela hi tsundzuka mafu ya mahlomulambilu ya michael komape na lumka mkethwa, lava havambirhi va loveke endzhaku ka ku wela eswiha mbukelweni swa magoji.
","sikhumbula futsi lusizi lwekushona kwabomichael komape nalumka mthethwa, bobabili bashona ngekugcumukela emthoyi wemgodzi.
"
"vutomi lebyi hinkwabyo ka byona bya vana lavatsongo, na vutomi bya van’wana lavo tala, a byi fanele byi nga lahlekangi.
","tonkhe letimphilo tebantfu labasha, netimphilo talabanye labanengi, bekungadzingeki kutsi tilahleke.
"
"makhombo lawa hinkwawo ka wona a ya fanele ya siveriwile loko a ku tekiwile tindlela to ma sivela hi ku endla leswaku vana lava va kumeka etindhawini leti hlayisekeke.
","tonkhe leti nhlekelele betingavikelwa uma ngabe bekutsetfwe tinyatselo tekuvikela labantfwana kutimo letinebungoti.
"
"hi ku vona ka mina, tanihi rixaka, hi le ku tsandzekeni ku hlayisa vana va hina.
","kimi kubukekasengatsi, singummango, siyehluleka kunakekela bantfwana betfu.
"
"vana vo tala kutlula mpimo va tikuma va ri eka swiyimo swa khombo, ku nga va swikwekwetsu swa xinkadyana ena mbyeni, kumbe va tshikiwa va ri voxe emikhukhwini na rivoni ra pharafini.
","bantfwana labanengi kakhulu batitfola basetimeni letiyingoti, kungaba sihlenge semapula ngo/setingondvo lesakhi we ngetandla lesisemfuleni noma kubashiya babodvwa emkhukhwini nesibane saphala fini.
"
"loko van’watikontiraka va tshika michini yo cela misava yi nga sirheleriwa nga kumbe swimakiwakulu swa xikolo swi nga sirheleriwangi kumbe swifambo swa xikolo swi rhwala vana vo tala kutlula mpimo, sweswo swi tisa nxungeto evuton'wini bya vona.
","uma bosonkontileka bashi ya imigodzi ingakavikeleki noma kunganakekeli sakhiwonchanti esikolweni noma kugcwalisa ngalokwendlulele tigitjelwa letiya esikolweni, timphilo tebantfwana tibekwa engotini.
"
"kambe ku na swo tala swo tlula futa leri ndzi vulavulaka harona.
","kodvwa kukhona lokwe ntwako lokungetulu kweku nganakekeli kanye nekunganaki.
"
"vana vo tala va landzeleriwa hi swifamona leswi lavaka ku va hlasela hi timhaka ta swa masangu, mitlawa ya vugevenga na vaxavisi va swidzidziharisi hikuva vana lava va hlaseleka hi ku olova.
","bantfwana labanengi bahlanga betana nalabo lababahlukume ta ngekwemacansi, emagenge etigebengu nalabo labatsengisa tidzakwamiva ngenca yekutsi bahlaseleka kalula.
"
"tanihi rixaka, hi fanele ku tshama hi pfule mahlo ni ku xalamuka ku hlayisa vana va hina emakhombyeni lawa.
","singu mmango, kufuneka sikhulise buhlakani nekukhutsala kwetfu kuvikela bantfwana betfu kuloku nakuletinye tintfo letiyingoti.
"
"tanihi rixaka, hi fanele ku vumba ntolovelo wa vutihlamuleri.
","singummango, kufanele sibe nelisiko lekuba nesibopho.
"
"hi fanele ku va ni vutihlamuleri bya hina vini, bya vana va hina na van’wana.
","kufuneka kutsi sibe nesibopho kitsi ngekwetfu, kubantfwana betfu nakulabanye.
"
"ku fana na ku tiyisisa leswaku vana va kula etindhawini leti hlayisekeke, leti akaka na ku nyanyula.
","njengoba kufuneka sicinisekise kutsi bantfwana bayakhona kukhula kusimondzawo lesiphephile, lesinakekelako nalesivuselelanako, ngakoke kufuneka sitive sinemsebenti wekuvikela nekunakekela bonkhe labo lesibatiko nalesitsantsana nabo.
"
"swi tano, hi fanele ku titwa hi ri na ntirho wo hlayisa vanhu hinkwavo lava hi va tivaka na ku tshama na vona.
","kufuneka siwuve lomsebenti wekunakekela emigwacweni.
"
"hi fanele ku titwa hi ri na ntirho lowu emagondzweni.
","nanoma sikwemukela lokwehla kwelizinga letingoti temgwaco ngalesikhatsi semaholide, liciniso lelingatsandzeki litsi bantfu labangetulu kwe1,600 bafile emigwacweni yetfu esikhatsini lesiyinyanga nesigamu.
"
"loko hi ri karhi hi amukela ku ya ehansi ka mafu emagondzweni hi nkarhi wa makhisimusi, ntiyiso wo vava hileswaku kutlula vanhu va 1, 600 va lovile emagondzweni ya ka hina en’hwetini yin’we na hafu.
","ku yaphatamisa kuva kutsi ba shayeli labangetulu kwe9,000 baboshwelwe emacala lafaka ekhatsi kushayela badzakiwe, kugijimisa nekushayela budla bha nekushayela ngekungana ki.
"
"swi hlambisa timbilu ku tiva leswaku kutlula 9, 000 wa vachayeri va mimovha va khomiwile hikwalaho ka milandzu leyi katsaka ku chayela va pyopyiwile, ku chayela hi rivilo na ku chayela hi vuso fa.
","lisiko lekuba nesibopho lisho kutsi kufuneka sonkhe sishayele ngalokuphephile futsi sihloniphe emalungelo alabahamba ngetinyawo nalabanye basebentisi bemgwaco.
"
"ntolovelo wa vutihlamuleri swi vula leswaku hinkwerhu hi fanele ku chayela hindlela leyi hlayisekeke na ku hlonipha timfanelo ta van’wamilenge na van’wana va tirhisa va magondzo.
","bomake labanyenti bakhulisa bantfwana babodvwana, lokubeseke ku khinyabeta kutitfutfukisa kwabo nekwebantfwana babo.
"
"ntolovelo wa vutihlamuleri swi vula leswaku vatatana va fanele ku va kona evuton’wini bya vana va vona.
","lisiko lekuba nesibopho lisho kutsi bobabe kufuneka babe khona etimphilweni teba ntfwana babo.
"
"vamanana vo tala va kumeka va kurisa vana va vona va ri voxe, leswi swi hungutaka vuswikoti bya vona na vana va vona byo humelela.
","bomake labane ngi kakhulu kudzingeke kutsi bakhulise bantfwana babodvwa, lokuvamise kunciphisa litsemba labo nalelo lebantfwana babo.
"
"ntolovelo wa vutihlamuleri swi tlhela vula leswaku hi fanele ku tisirhelela loko hi endla timhaka ta swa masangu hi papalata ku tihoxa na ku hoxa van’wana ekhombyeni ra hiv .
","lisiko lekuba nesibopho futsi lisho kutsi kufuneka sisebentise tindlela letiphephile tekuya eca nsini, singativuleli kutsi singen we noma sesulele labanye ngehiv .
"
"a hi fanelanga ku tirhisa xihoko hi tindlela to biha na ku tirhisa swidzidziharisi.
","akufuneki sinatse tjwala noma sisebentise tidzakamiva budlabha.
"
"hi fanele ku navela ku hanya vutomi bya rihanyo lerinene leswaku hi papalata mavabyi lama yo tala lawa ya sivelekaka leswaku hi va na vutomi byo leha.
","kufuneka sifune kuphila imphilo lenemphilo kute sivikele tifo levikelekako bese siphila imphilo lendze.
"
"ntolovelo wo tano wu fanele ku amukeriwa ngopfungopfu hi vanhu lava erixakeni va nga na swiyimo swa matimba na nkucetelo, ku nga varhangeri va vukhongeri kumbe van’watipolitiki, varhangeri va xintu kumbe vanhu va ndhuma.
","lisiko lelinjena kufuneka lemukelwe lichutjwe kakhulu ngulabo labasetikhundleni letisetulu emmangweni naletine mtselela ebantfwini, kungaba baholi betenkholo noma bosopoliti ki, baholi bendzabuko noma bo satiwako.
"
"hi marito kumbe swiendlo swa vona, va fanele ku aka tiko laha vanhu hinkwavo va tekeriwaka enhlokweni na ku hlayiseka.
","ngemagama netento tabo, kufuneka bafune kwakha ummango loncono lapho khona wonkhe umuntfu atawubongwa khona futsi anakekelwe.
"
"swirho swa mfumo leswi hlawuriweke na vatirhelamfumo va byarhisiwile vutihla muleri byo tiyisisa vusirheleri na rihanyo ra vaaki.
","bantfu labakhetsiwe netisebe nti tahulumende baniketwe u msebenti wekucinisekisa kuphe pha nenhlalakahle yawonkhe umuntfu.
"
"va fanele ku tiyisisa leswaku ku na switirhisiwa swo ringanela na vuhlayiseki eswikolweni.
","kufuneka bacinise kise kutsi kunesakhiwonchanti lesanele nalesiphephile kuto tonkhe tikolo.
"
"va fanele ku teka magoza ya xiha tla loko ku ri na nkavanyeto wa mphakelo wa mati emigangeni kumbe loko va kuma swiviko swa timboni ta le switarateni leti ta nga ha tirhiki kahle.
","kufuneka baphakame bente masinyane uma kunekuphatamiseka kwekuphakelwa kwemanti emimangweni noma uma kuletfwe umbiko ngekungasebenti kwemalambu asemgwacweni.
"
"va fanele ku tiyisisa leswaku milawu ya rihanyo na vuhla yiseki ya landzeleriwa naswona milawu ya tiko ya pfuxetiwa.
","kufuneka bacinisekise kutsi imigomo yetemphilo neyekuphepha iyasetjentiswa nekutsi umtsetfo uyalandzelwa.
"
"ku engetela eka ntirho lowu yaka emahlweni eka mfumo ku fikelela vutihlamuleri lebyi ndzi vulavulaka hi byona eka swiyenge hinkwaswo swa mfumo, mikarhi yin’wana hi fanele ku teka magoza ya vukari.
","kwengeta, kulomsebenti lochubekako kuye wonkhe hulumende, onkhe emazinga, kute kutsi lesibopho sisebente, ngalesinye sikhatsi kwadzingeka kutsi sitsatse tinyatselo letendlulele.
"
"hi ku landzelela mafu ya vana yo wela eswihambukelweni swa magoji, hi simekile pfhumba ra safe ku hatlisisa mphakelo wa swihambukelo leswi amukelekaka eswikolweni hinkwas wo etikweni.
","kuphendvula kulokufa nekulimala lokubangwe kugcumukela kwebantfwana emithoyi yemigodzi, sisungule umklamo wesafe kute siphutfumise kuniketwa kwemithoyi lefanelekile kuto tonkhe tikolo kulelive letfu.
"
"hi rhumerile mavuthu ya vusirheleri bya rixaka ya afrikadzonga etindhawini tin’wana ta dorobakulu ra kapa ku ya seketela mapho risa eka matshalatshala ya vona yo hunguta madzolonga ya mitlawa.
","sitfumele umbutfo avelonkhe weteku vikela waseningizimu afrika kuletinye tincenye tasekapa kute usekele emaphoyisa kumitamo yawo yekunciphisa budlova bemagenge.
"
"a hi khale hi ti hlanganisile na mitlawa ya vaaki ku simeka kungu ra magoza yo herisa madzolonga eka vavasati na vana.
","muva nje, sihla ngene, netinhlangano temma ngo, sicale luhlelo lwekuphe ndvula masinyane lwekucedza budlova lobubhekiswe kubomake nakubantfwana.
"
"hambiswiritano, ka ha ri na swo tala leswi hi faneleke ku swi endla tanihi mfumo na rixaka.
","kungunyalo, kuyacaca kutsi kusesekunyenti lokufuneka kutsi sikwente, singuhulumende nemmango.
"
