"bašwa ke bokamoso jwa naga ya rona vukuzenzele unnamed gangwe le gape fa ke buisana le bašwa ka gale go ntira gore ken ne le matlhagatlhaga.
","abantu abatsha balikamva lelizwe lethu vukuzenzele unnamed ukufakana imilomo nabantu abatsha kusoloko kundishiya ndinodlamko.
"
"go a itumedisa go tlhaloganya dikgaratlho le diphenyo tsa bona le ponelopele ya bona go seo se ka dirwang go tokafatsa naga eno.
","kuyavuyisa ukuqonda iingxaki neempumelelo zalo kunye nemibono yalo ngento enokwenziwa ukuphucula eli lizwe.
"
"ga go nnete e e fetang eno gore bašwa ke karolo e e botlhokwa thata e e tla tswelelang go nna teng mo mookong le mo popegong ya setšhaba sa rona.
","liyinene elokuba abantu aba tsha basisininzi, bangundaba mlonyeni kwaye izingqi zabo ziyavakala kwisizwe siphelo.
"
"le fa re itse sentle gore ka gale ba rata go tsaya dilo bobebe, ga ba na kgatlhego mo dipolotiking kgotsa ebile ba itebeletse ba le nosi, dithuto tsa bo ditšhabatšhaba le tsa selegae ka gale di totobatsa gore bašwa go dikologa lefatshe ka gale ba na le tsholofelo e e namatshang ka ga bokamoso jwa bona.
","umbono wokuba batyhafile, abanamdla kwezopolitiko okanye bayazingca, uyaphiki swa ziziphumo zamaphulo ophando aqhutywe apha ekhaya nakumazwe aphesheya angqina ukuba abantu abatsha kwihlabathi liphela bahlala benethemba lamathuba amahle okuphumelela ebomini.
"
"go ya ka dipoelo tsa ditlhopho tsa ipsos pulse of the people e e golotsweng ka ferikgong, 61% ya maaforika borwa a dingwaga di le 15 go ya go di le 17 ba na le tsholofelo ka ga 2020. ga ke na pelaelo gore seno ke maikutlo a a leng mo bašweng ba ba farologaneng ka kakaretso, bogolosegolo setlhopha sa bašwa ba ba belegweng mo tshimologong ya ngwagakete bao ga jaana ba simololang bo tshelo, bao bašwa ba ba bitsang ma2000.
","ngokwakufunyaniswe kwi ipsos pulse of the people eyakhu tshwa kwinyanga yomqungu, iipesenti ezingama61 zabemi bomzantsi afrika abaneminyaka eli15 ukuya kweli17 baziva benethemba malunga nowama2020.
"
"bano ke barwa le barwadi ba ba belegweng morago ga gore naga ya rona e iponele temokerasi.
","andithandabuzi ukuba olu luluvo lwabantu abatsha ngokubanzi ingakumbi eli qela lazalwa ekuqaleni kwale nkulungwane, ekungoku nje bafika kwinqanaba lobudala, olubizwa ngokuba ngama2000.
"
"le fa bona ba sena maitemogelo a bosetlhogo jwa tlhaolele, ba tswelela go tshelela mo ditlamo ragong tsa yona tse di ka ga go se lekalekaneng ga lotso, tshokelelo ya bonno le lehuma.
","ngumlisela nomthinjana owazalwa emva kokuba eli lizwe lifumene inkululekoi.
"
"bašwa bano ba a itshepa, ga ba ikobonye mme e bile gape ba phophoma ka maikemisetso.
","nangona bengenazivubeko bona buqu zenkohlakalo yombuso wocalucalulo, bayaqhubeka nokuphila nentlungu eyashiywa ngulaa rhulumente yokungalingani ngokobuhlanga, ukubandeze lwa umhlaba kunye nentluphe ko.
"
"bašwa bano ba itse ditshwanelo tsa bona sentle mme ga ba tshabe go di lwela.
","olu lutsha luzithembile, lu yazithemba kwaye luyaphuphu ma ngamabhongo.
"
"bašwa ba naga ya rona ba bo ntsha matlhagatlhaga, tsholofe lo, boitumelo, bokgoni, bokamo so le kgololesego.
","bayawazi amalungelo abo kwaye aboyiki ukuwabanga.
"
"ke ba ba tsaletsweng mo nakong ya didirisiwa tsa di dijithale mme ke dikgeleke mo tirisong ya dithekenoloji tsa sešweng mme ba ipona ba dira ditiro tseo di neng di se teng ka nako ya batsadi ba bona.
","ulutsha lwelizwe lethu lubonakalisa amandla, ithemba, ulonwabo, ukubanakho, ikamva nenkululeko.
"
"letsatsi pele ga puo ya maemo a setšhaba (sona) ke ne ka nna le tšhono ya go buisana le setlhopha se se jalo sa bašwa ba ba matlhaga tlhaga kwa puisanong e e ka ga ditshika tsa dingwaga tse di farologaneng tsa ka fa nageng ya rona e e neng e rulagantswe ke setheo sa bosetšhaba sa tlhabololo ya bašwa (nyda).
","basisizukulwana esiphila ngobuchwepheshe beli xesha esisebenzisa ubugcisa bale mihla ngokuchanekileyo kwaye bajonge ukungena kumakhondo emisebenzi angazange abekho ngexesha labazali babo.
"
"re sekasekile dintlha tseo di leng botlhokwa thata go bašwa le go lebisisa ditsela tseo ka tsona re ka lolamisang dintlhapono le ditiro tsa rona.
","ngaphambi kwentetho kamongameli engobume besizwe ndiye ndaba nethuba lokunxibelelana neqela lolutsha elinamandla kwindibano yokufakana imilomo ibiququzelelwe yiarhente yesizwe yophuhliso lolutsha.
"
"jaaka setlwaedi, go bona tiro le ditšhono go ne go le kwa setlhoeng mo lenanetemeng.
","sixoxe ngemicimbi ebaluleke kakhulu kulutsha kwaye savavanya iindlela esinokuthi singqamanisa izimvo kunye neentshukumo zethu.
"
"mo bašweng ba le 1.2 milione ba ba iponelang ditiro ngwaga mongwe le mongwe, ba ka nna ba le babedi mo go ba le bararo ba iphitlhela ba latlhegetswe ke ditiro, ba sena dithuto le dikatiso tse di maleba.
","ngokuqinisekileyo, umba wokufumaneka kwemisebenzi namathuba ubuphambili kwiingxoxo zethu.
"
"batsayakarolo mo puisanong ba itumeletse gore ntlha ya go thapiwa ga baswa e tsibogelwa le kwa maemong a a kwa go dimo a puso.
","kwisigidi esi1,2 solutsha esifikelela kwinqanaba lukhangela imisebenzi kunyaka ngamnye, phantse isibini kwisithathu sihlala singasebenzi okanye singafundi.
"
"fela dikgoreletsi tse ba di tlhagisitseng ke se re se itseng: ba tlhagisitse gore bona bae me sejaro mo go nneng le seabe mo ikonoming ka ditsela tse di farologaneng, go tsenyele tsa jaaka tsa go nna borakgwebo, fela dithulaganyo tsa tsamaiso tse di tlhokang dintsanantsana di sena palo mmogo le tlhokego ya ketleetso ka matlole e ba thibela go dira jalo.
","abathathinxaxheba kwezi ngxoxo bayayichulumancela into yokuba umba wokuqeshwa kolutsha ufumana ingqalelo kwelona nqanaba liphezulu likarhulumente.
"
"jaaka bright hlongwane wa mokgatlho wa bašwa mo kgwebong ya aforika borwa a mpoleletse, go tlhokega gore go nne le matlole a a okeditsweng go borakgwebo ba bašwa.
","noko kunjalo babonakalisa okwa kuzimisela baziwa ngako: babekulungele kwaye bezimisele ukufaka isandla kuqoqosho ngeendlela ezahlukeneyo, kuquka ukuba ngoosomashi shini, kodwa ubucukubhede obugqithisileyo babasemagunyeni kunye nokusilela kwenkxasomali kuyabathintela ekwenzeni oko.
"
"ba ka rata go bona mefutafuta ya ditheo tsa ditšhelete, ditheo tsa tlhabololo ya ditšhelete, babeeletsi ba ba etleetsang ka matlole go dikgwebopotlana, difeme tsa matlole tsa poraefete gammogo le dibanka tsa kgwebo tse di itekang lesego ka go oketsa sekoloto le go lekeletsa go bagwebi ba bašwa.
","njengoko ubright hlongwane ovela kwiyouth in business south africa endixelele, kufuneka kubekho inkxasomali eya ndisiweyo eya koosomashishi ni abasebatsha.
"
"gore naga ya rona e gole ka katlego re tshwanetse rotlhe re dire ka gotlhe ka moo re ka kgonang go netefatsa gore bašwa ba ka tsaya karolo mo ikono ming ya rona ka tsela e e nang le mosola, e ka nna ka ditsela tse di tlwaelegileng tsa go ba thapa mo ditirong kgotsa ka go ba bulela ditšhono tsa gore bona k abo bona ba kgone go itirela ditiro le go ithapa.
","bangathanda ukubona amaziko ahlukeneyo ezemali, amaziko abolekisa ngemali yophuhliso, abatyalizimali ababolekisa ngemali engena nzala, iinkampani ezishishina ngezabelo kunye neebhanki zorhwebo eziboleka imali ngetyala zize zixhase oosomashi shini abasebatsha.
"
"ka jalo, go ne go le maleba gore nka dirisa serala seno go tlhama tsenogare ya moporesitente mo go thapiweng ga bašwa, eo e leng tomagano ya leano le pono ya bosetšhaba eo e tlhalosang ditiro tse di kwa setlhoeng go samagana le botlhokatiro jwa bašwa.
","ukuze ilizwe lethu liphumelele kwaye likhule kufuneka senze konke okusemandleni ethu ukuqinisekisa ukuba ulutsha luyakwazi ukuthatha inxaxheba kuqoqosho lwethu ngendlela enenjongo, nokuba kukuqeshwa okanye ukuzisebenzela.
"
"seno se tsenyeletsa tsela ya bosetšhaba go mafaratlhatlha a botsamaisi eo e nyalanyang bakopatiro le ditšhono tsa tiro.
","kufanelekile ke ukuba ndisebenzise eli qonga ukumisela ungenelelo lukamongameli kwingqesho yolutsha (ipre sidential youth employment intervention), nto leyo ingu mbono wesizwe kunye nesicwangciso esibonisa amanyathelo okusebenza angxamisekileyo ukujongana nentswelangqesho kulutsha.
"
"seno se tla kgontsha bašwa go fitlhelela ditšhono jaaka ba ba ngwe ba bona ba sena mafara tlhatlha ao a dirang gore go nne bonolo go fitlhelelela ditšhono tse di ka ba siamelang.
","oku kuquka inkqubo yesizwe yokufunela abantu imisebenzi ethi idibanise abantu abafuna imisebenzi kunye namathuba omsebenzi.
"
"go tla rulaganngwa dikhosokhutshwe tse di kgethegileng tse di totileng bokgoni jo bo rileng joo ga jaana bathapi ba bo tlhokang.
","oku kuyakwenza ukuba ulutsha lukwazi ukufumana amathuba njengoko abanye kubo bengenazo iindlela ezenza ukuba kube lula ukufumana amathuba afanelekileyo.
"
"maikaelelo a seno ke go samagana le bothata jwa go sa nyalane magareng ga mananeo a thuto, katiso le tlhabololo a ga jaana le ditlhokego tsa ikonomi.
","kuza kuqaliswa izifundo zoqeqesho ezikhethekileyo zexeshana ezijolise kwizakhono ezifunwa ngabaqeshi.
"
"re nesetsa pula tiro e e setseng e dirilwe mo ntlheng eno, jaaka lenaneo le ga jaana le setse le rebotswe mo lefapheng la temothuo, phetolo ya lefatshe le tlhabololo ya magae mmogo le mo go la pusotshwaraganelo le merero ya setso go ka katisa baithuti ba bašwa ba le 1 000 kwa foreisetata mo go tsa temothuo le bokgoni jo bongwe.
","oku kujolise ekushukuxeni ingxaki yokungahambelani phakathi kwemfundo esele ikho, iinkqubo zoqeqesho nezophuhliso kunye nezakhono ezifunekayo kuqoqosho lweli lizwe.
"
"bašwa ba le bantsi ba batla go itshimololela dikgwebo tsa bona.
","siyawamkela umsebenzi osele wenziwe kule ndima, njengenkqubo eqhutywa ngoku lisebe lezolimo, uhlengahlengiso lomhlaba nophuhliso lwamaphandle kunye nelezentsebenziswano kulawulo nemicimbi yeze mveli yokuqeqesha i1000 la bantu abatsha efreyistata kwe zolimo nakwezinye izakhono.
"
"ba tlhaela bokgoni jwa setegeniki joo bo ka ba thusang go simolola dikgwebo tsa bona.
","uninzi lolutsha lufuna ukuqala amashishini alo.
"
"tsenogare eno e tla tshegetsa kgolo ya borakgwebo ba bašwa.
","kunqo ngophele izakhono zobugcisa ezinokulunceda ukuba luziqalisele amashishini.
"
"boammaruri ke gore bogwebi ga se tharabololo ya mathata otlhe, fela ke dumela gore ke tse la e e nonofileng le go rurifadiwa go neela boitshupo le mosola, maikutlo a go nna le tshwanelo, le tsholofelo go isago ya bašwa.
","eli nyathelo lokungenelela luya kuxhasa ukukhula koosomashishini abasebatsha.
"
"lenaneo la tirelo ya bašwa la moporesitente le neelana bašwa ditšhono tse di tla tswelang metse e ba tswang kwa go yona mosola.
","ushishino ngokuqinisekileyo ayisosisombululo, kodwa ndiqinisekile ukuba le yenye yeendlela ezisebenzayo neziqinisekisiweyo zokubonisa ubungqina kunye nenjongo, umbono wokuba lilungu, nethemba lekamva lolutsha.
"
"boitshimoledi jono bo dirilwe go tsenya phetogo le go dira tshusumetso mo sekaleng, go na le mananeo a a kgaoganeng ao a nang le tshosometso e e lekanyeditsweng.
","inkqubo kamongameli yee nkonzo zolutsha (ithe presidential youth service programme) inika abantu abatsha ithuba lokuba bafake isandla kumaphulo okuphu hlisa iindawo abahlala kuzo.
"
"gape ke tlhalositse mo sona gore re tla beela kwa thoko 1% ya tekanyetsokabo ya bosetšhaba go dirisediwa mabapi le mananeo a a tla tlholelang bašwa ditiro.
","eli nyathelo lenzelwe ukwenza utshintsho luze lwenze impe mbelelo, ngokuchasene nee nkqubo ezingaphelelanga ezithe zaba nempembelelo encinci.
"
"mananeo a le mantsinyana mmogo le diporojeke a a tlha miwa go samagana le kgwetlho eno e e leng ka fa nageng.
","ndazisile kwakhona kwi ntetho kamongameli engobume besizwe ukuba siza kubekela bucala i1% yohlahlolwabiwo mali lwesizwe kwiphulo lokuqeshwa kolutsha.
"
"bašwa ba naga ya rona ba bona seno e le tšhono le tsholofetso, le fa tota ba tlhomerwe ke dikgoreletsi tse ba kopanang le tsona.
","inani leenkqubo neeprojekthi ziyilelwe ukushukuxa lo mngeni wesizwe.
"
"mo bekeng e e fetileng fela ke kopane le bašwa ba le mmalwa ba maaforika borwa bao ba ntirileng motlotlo ka bokgakala jo re re tswang kw go jona le seo seo re se fitlheletseng ga jaana.
","ulutsha lwesizwe sethu lukubona ngokucacileyo oku njengesizwe esinamathuba nezithembiso, nangona kukho imiqobo neengxaki oluhla ngabezana nazo.
"
"ga jaana re na le borame tshameko ba bašwa jaaka mo itseanape wa motshameko wa kolofo sim ‘tiger"" tshabalala yoo o kokoanyang dikgele tsa kolofo tsa boditšhatšhaba ka fa la ka fa ka a na fela le dingwaga di le robedi.
","kule veki iphelileyo ndiye ndadibana nolutsha lwasemzantsi afrika olwandenza ndazingca ukuba sisuka phi nempumelelo yethu.
"
"o mo maemong a bosupa mo lefatsheng mo se tlhopheng sa dithaka tsa gagwe le go fenya metseletsele ya me tshameko ya kolofo go tsenye letsa us kids golf tournament gabedi.
","kukho ulutsha oluzibandakanye kwezemidlalo olufana nosim 'tiger' tshabalala oneminyaka esi8 onesiphiwo esimangalisayo ophumelele iimbasa ezininzi zegalufa kwihlabathi.
"
"mowa wa me o ne wa ya kwa godimo fa moithuti wa mophato wa bo 11 sinoyolo qumba go tswa kwa orange farm a nkwalela ka ga seo se tshwane tseng go akarediwa mo go sona ya monongwaga.
","ubekwe kwindawo yesi7 kwihlabathi kwiqela lakhe lobudala kwaye uphumelele ukhuphiswano lwega lufa lwasemelika kabini.
"
"sentlentle e ne e le karolo ya setlhopha sa bakwadi sa rona mo tsamaisong ya go tlhama puo eno.
","umoya wam waphakama xa umfundi webanga le11 usino yolo qumba ovela eorange farm wandibhalela malunga noko kufanele ukuba kubekhona kwisona yalo nyaka.
"
"go na le bakgaratlhi ba ba matlhagatlha ga ba ba jaaka ayakha melithafa go tswa kwa eerste rivier kwa kapa bophirima, yoo a neng a tsenetse foramo ya ikonomi ya lefatshe kwa davos go ipiletsa go baeteledipele ba lefatshe go ema nokeng bosiamisi jwa tlelaemete.
","uye wajoyina iqela lethu lokubhala intetho kwinkqubo yoyilo.
"
"ke ne ke gakgame tse thata fa ke ne ke kopana le michelle nkamankeng yoo, ka dingwaga di le 11, e leng mo kwadi yo monnye mo aforika le go nna mo maemong a ba kwadi ba ba lesome ba ba kwa setlhoeng mo lefatsheng.
","kukho amatshantliziyo afana noayakha melithafa osuka eeerste rivier entshona kapa, obezimase iworld economic forum edavos ukucela iinkokheli zehlabathi ukuba zime ngokuqinileyo kubulungisa bemozulu.
"
"mo kwadi yono o kwadile dibuka di le supa le go kwala buka ya gagwe ya ntlha a le dingwaga di le 6 fela.
","ndamangala xa ndandidibana nomichelle nkamankeng, oneminyaka eli11 ubudala, ongoyena mbhali umnci nane eafrika kwaye ubalwa phakathi kwababhali abaphezulu abalishumi abancinci kwi hlabathi.
"
"jaaka moporofesara jonathan jansen a buile: ""o a itshepa, o tlhamaletse sentle mo puong ya, o na le kitso le lerato la se a se dirang"".
","umbhali weencwadi ezisixhenxe owathi wabhala incwadi yakhe yokuqala eneminyaka emi6 ubudala.
"
"ke bašwa bano bao e leng dibenyane tsa mmatota tsa isago ya naga ya rona le go re gakolola gore kgololesego ya rona e fe ntswe ka go ikentsha ditlhabelo ga makau le makgarebe ao a neng a ikaeletse gore eseng fela bona, fela le bao ba tlang kwa morago ga bona, ba tshwanetse go tshela mo leseding la kgololesego.
","nje ngoko unjingalwazi jonathan jansen wathi ukumchaza: ""uno kuzithemba, uyacacisa, uno kuqonda kwaye unothando.""
"
"re tshwanetse go tswelela go dira mmogo re le puso, kgwebo, mekgatlho ya badiri le ya baagi go netefatsa gore mokgweleo wa botlhokatiro o se tswelele go ketefalela bašwa ba rona, go tšhwatlaganya mewa ya bona le go ba dira gore ba tlhoke tsolofelo.
","ngabantu abatsha abafana naba abalingomso nekamva eliqaqambileyo lesizwe sakuthi, abasikhumbuzayo ukuba le nkululeko siyixhamlayo yalwela ngegazi neenyembezi likhaba lakuthi elalizimisele ukuba ayilulo kuphela, kodwa ngabo beza emva kwabo, ekufuneka bahlale ekukhanyeni kwenkululekokufuneka siqhubeke sisebenzisana njengorhulumente, amashishini, ezabasebenzi noluntu ukuqinisekisa ukuba umthwalo wokungapha ngeli awuqhubeki ukutyhafisa ulutsha lwethu, ukutyumza imimoya yalo nokulwenza ukuba luphelelwe lithemba.
"
"ke na le tshepo ya gore ditiro tse di tlhalositsweng mo sona di tla emela molelwane o montšhwa wa tlhabololo ya bašwa.
","ndiqinisekile ukuba iintshukumo esizichaze kwisona ziya kubonisa umda omtsha wophuhliso lolutsha.
"
"jaaka frantz fanon a buile, ke go losika lengwe le lengwe go iponela moono wa lona.
","njengoko ufrantz fanon esitsho, kukwisizukulwana ngasinye ukufumanisa injongo yaso.
"
"losika lono lo iponetse lwa yona.
","esi sizukulwana sifumene ezaso.
"
"jaanong go mo diatleng tsa rona go ba tshegetsa gore ba diragatse le go garela se ba se iponetseng.
","kukuthi ngoku ukuba siluxhase ukuze luzifezekise.
"
ke ntlha e e itsegeng go tswa lowe tota gore setšhaba se se retelelwang ke go neneketsa le go tlhabolola bokgoni jwa makgabutlane a sona ka katlego e tla nna sona sa baipolai ba ba sa lelelweng.,kuyinyani eyimbali ukuba ukungaphumeleli kwesizwe ukukhulisa ngempumelelo nokuphucula amandla obuchule bolutsha bayo kupela ukutshabalala kwekamva lelo lizwe.
" fa re tshwaragane re ka lwantshana le leuba la covid19 vukuzenzele unnamed lefatshe le dubana le thankga e e seng kana ka sepe ka matsapa a tshoganyetso mo boitekanelong jwa setšhaba mo palo e e amegang e leng kwa godimo mo e iseng e bonwe mo sebakeng sa dingwagakete.
","ngobambiswano singalwa nefuthe lecovid19 vukuzenzele unnamed ihlabathi likwiimbu laleko zonxunguphalo lwempilo yoluntu kangangobubanzi obungazange babonwa kwithuba lenkulu ngwane.
"
"go anama ga mogare wa corona, e leng ona yo o bakang bolwetse jo bo bidiwang covid19 , go nnile ka bonako le go anama ka bophara, mme ga jaanong bo bidiwa gore ke leuba le le aparetseng lefatshe.
","ukusasazeka kwentsho longwane yecorona, ebangela isifo esaziwa ngokuthi yicovid19, kukhawuleza kwaye kwanda ngendlela exhalabisayo, kwaye ngoku kucha zwa njengokugula okugubungele ihlabathi jikelele.
"
"ga bo kgetholole ka dinaga kgotsa melelwane, bo fetela botlhe bana le bagolo mme e bile bo tsweletse go anama mo dinageng tse di gatetseng pele le tseo di santseng di iketetsa.
","ayithintelwa yimida ephakathi kwamazwe nephakathi kwemimandla, isulela abancinane nabadala, futhi yanda emazweni aphuhlileyo nasaphuhlayo ngokufanayo.
"
"jaaka go lekola le go dira diteko ka bolwetse jono go tsweletse go atolosiwa, palo ya bao ba tshwaeditsweng ka fa nageng ya aforika borwa go solofetswe gore e tla tswelela go oketsega.
","njengoko ukuhluza neemvavanyo kusandiswa, inani labantu abasulelekileyo emzantsi afrika kulindeleke ukuba lande.
"
"sešweng jaana ke sa tswa go tsibosa bolwetse jono jaaka seemo sa masetlapelo a naga, e leng kgato e e lekaneng matshosetsi a batho ba rona ba tobaneng le ona, mo setšhabeng sa rona le mo ikonoming ya rona.
","kutshanje ndibhengeze isimo sesizwe sentlekele, inyathelo elihambelana nobuzaza besothuso phakathi kwabantu bethu, kuluntu lwethu nakuqoqosho lwethu.
"
"seno se tla re kgontsha go nna le thulaganyo ya taolo ya masetlapelo e e golaganeng le e e tsamaisiwang ka tshwanelo mmogo le go tlhoma tsamaiso ya tsibogelo ka potlako e e nang le mosola ya dikgetse tsa tshoganyetso.
","oku kuya kwenza ukuba sikwazi ukuba nentsebenzocebo yolawulo lwentlekele emanyanisiweyo nenxulunyaniswayo nokuseka iinkqubo zokusabela kwimo yonxunguphalo, ezingxamisekileyo nezisebenzayo.
"
"mogare ono o santse o tla tlhola mathata a a seng kana ka sepe, se se kwa setlhoeng mo go rona ke go boloka boitekanelo jwa maaforika borwa otlhe.
","le ntsholongwane iza kuphazamisa ngokugqithisileyo, kanti okuphambili kuthi kukukhusela impilo nokuphila jikelele kwabo bonke abantu basemzantsi afrika.
"
"re tshwanetse gape go samagana le phutlhamo ya ikonomi e re ka se kgoneng go e efoga.
","kwakhona sifanele ukuhlangabeza intsilelo engenakuthinteleka kuqoqosho.
"
"re tshwanetse go itse gore go tla nna le kwelotlase mo ditlhagisiweng tse di romelwang kwa dinageng tsa kwa ntle, phokotsego mo bojanaleng mo batho ba tswang kwa dinageng tsa kwa ntle mmogo le seabe se se seng kana ka sepe mo tlhagisong ya dilo, mo tsamaisong ya dikgwebo le mo go tlhodiweng ga ditiro le mo go fokodiweng ga batho kwa ditirong.
","kufune ka silindele ukwehla kwiimve liso ezithengiswa ngaphandle, ukwehla kwamanani abakhenkethi abafika kweli kunye nefuthe elixhalabisayo kwimisebenzi yokwenza iimveliso, uzinzo loshishino kunye nokudalwa kwemisebenzi kananjalo nokugcineka kwayo.
"
"kabinete e samagane le go konosetsa maano a go tsereganya go samagana le seabe seo covid19 e tla nnang le sona mo ikonoming ya naga ya rona.
","ikhabhinethi iphezu kokuqoshelisa umqulu oqukani selweyo wamalinge ongenelelo ukuze kuncitshiswe ifuthe elilindelekileyo lecovid19 kuqoqosho lwethu.
"
"maano ano a logiwa ka go buisana le badikgwebo, mekgatlho ya badiri mmogo le ditheo tse dingwe tse di maleba.
","oku kwenziwa ngokubonisana naboshishino, abasebenzi kunye namanye amaziko anonxulumano.
"
"louis pasteur o ne a bua mafoko a gore letlhogonolo le tswela molemo bao megopolo ya bona e ipaakanyeditseng lona.
","ngulouis pasteur owathi ithamsanqa lithanda ingqondo ezilungiseleleyo.
"
"aforika borwa e setse e ipaakantse, e bile ga e a bolo go ipaakanya.
","umzantsi afrika uzilungiselele, kwaye sekulithuba kunjalo.
"
"fa e sale bolwetse jono bo rupoga le go begiwa lwantlha re ne ka gang ra tsaya dikgato ka go tsenya tirisong dikgato tsa tekolo.
","ukususela mhla kwaxelwa le ntlekele okokuqala senze amanyathelo okumisela imigaqo yokuhluza nokuthintela ukwanda kwentsholongwane yecorona.
"
"tsibogelo ya naga ya rona mo bolwetseng jono e tsweletse go gogwa kwa pele ke komiti ya ditona tsa naga (imc) e monnasetulo wa yona le moeteledipele wa yona e leng tona ya boitekanelo, ngaka zweli mkhize.
","ukusabela kwethu njengesizwe bekuqhutywa yikomiti yabaphathiswa bamasebe ahlukahlukileyo (iimc) echotshelwa ngumphathiswa wezempilo, ugq zweli mkhize.
"
"tsela eo imc ya rona mmogo le ditlhophatshegetso tsa yona di e tsereng mo go tsibogeleng kgang eno ya tshoganyetso e nnile sekai le go re tiisa mmooko, bogolosegolo mo go thibeleng gore go nne le letshogo le le seng kana ka sepe mo nageng.
","indlela iimc namaqela anika inkxaso asabele ngayo kolu nxunguphalo ingumzekelo omhle kwaye iqinisekisa, ngakumbi ngokuncedisa ekugxo theni uloyiko loluntu.
"
"ke tla tsaya maemo a modulasetilo wa lekgotlataolo la naga go tsamaisa dithulaganyo tsotlhe tse di amanang le tsibogelo ya naga mo mererong eno.
","ndiza kuchophela ibhunga lesizwe loyalelo malunga nonxulumaniso lwayo yonke imiba yokusabela kwethu kwesizwe.
"
"aforika borwa e na le di kgetse tse dintsi tsa katlego mo go samaganeng le malwetse a tshoganyetso a a amang boitekanelo jwa baagi.
","umzantsi afrika unerekhodi yomkhondo onika ithemba kulawulo lweemeko zonxunguphalo malunga nempilo yoluntu.
"
"re na le kitso, bokgoni le boitseanape.
","sinalo ulwazi, sixhobile kananjalo sinobuchule.
"
"borrasaense ba rona mmogo le babatlisisi ba malwetse ba naga ya rona ke ba ba leng mo maemong a a kwa godimo mo lefatsheng.
","iingcali zethu zenzululwazi kunye nezeendyikitya zezifo zezodidi lwehlabathi.
"
"re tsentse tirisong metseletsele ya dikgato tsa tshoganyetso, mme re tla tsenya tirisong matlole a a tla thusang go tshegetsa dikgato tseno.
","simisele isiseko samanyathelo emo yonxunguphalo, kwaye siza kubonelela ngenkxasomali yokuxhasa impumezo yawo.
"
"tsona di akaretsa dikgato tsa go kgaoletsa baeti ba ba tswang kwa dinageng tse di amegileng bogolo go tla ka fa nageng; go dira diteko mo bathong botlhe go sa kgathalesege gore ke bo mang, go ikgoga mo bathong kgotsa go ikalafa tebang le baagi ba naga ya aforika borwa ba ba tswang kwa dinageng tse di amegileng bogolo; mmogo le go gagamatsa matsholo a go disa maemo, a go dira ditekolo le a go dira diteko mo mafelong a go tsena ka fa nageng ya rephaboliki.
","aquka ukuvalwa kohambo lweendwendwe ezivela emazweni angumngcipheko ophezulu; iimvavanyo ezigunyazisiweyo, ukuzikhwe bula kwabanye okanye uku valelwa okwenzelwa abemi basemzantsi afrika xa bebuya kula mazwe; ngokunjalo nokomelezwa kobucuphi, ukuhluza neemvavanyo kumazibuko ekungenwa ngawo kwiriphablikhi.
"
"go botlhokwa gore re se kgobokane mo lefelong le le lengwe go thusa go fokotsa go anama ga covid19.
","ukuqelelana ngokwentlalo kubalulekile ukuze sinqande ukusasazeka kwecovid19.
"
"go kgobokana ga batho ba ba fetang ba le 100 go kganetswe mme e bile gape meletlo e e ketekang matsatsi a a botlhokwa ka fa nageng e emisitswe.
","zithintelekile iindibano zabantu abangaphezu kwe100 kananjalo irhoxisiwe nemibhiyozo yezihlwele zabantu ngeentsuku zesizwe.
"
"go etela batshwarwa le gona go emisitswe sebaka sa matsatsi a le 30 go simolola gona mo motsotsong yono.
","lonke utyelelo kuwo onke amaziko oluleko lumiswe kwiintsuku ezingama30 ukususela ngoku.
"
"maeto a a seng botlhokwa a badiredipuso go etela dinaga tsa kwa ntle a emisitswe mme le maeto a a seng botlhokwa a ka fa nageng le ona ga a rotloediwe gore le ona a tsewe.
","naluphi uhambo olungekho phambili lwasehlabathini lwamagosa karhulumente aluvumelekanga kanti nohambo olungekho phambili phakathi kweli lizwe alukhuthazwa.
"
