src_text,tgt_text,cosine_score
"bou n nasie wat omgee vir kinders vukuzenzele unnamed geagte me desuidafrika ners, daar is n gesegde in baie afrikakulture wat stel dat dit n ge meenskap vat om n kind groot te maak.
","ukwakha isitjhaba esitjheja abentwana vukuzenzele unnamed kunesaga esijayele kileko eentjhabeni ezinengi zeafrika esithi umntwana ukhuliswa sitjhaba.
",0.7282227
"dié idee — dat die breër gemeen skap vir die ontwikkeling, welstand en veiligheid van elke kind verantwoordelik is — gaan deur my gedagtes wanneer ek aan die onlangse tragiese en hoogs ontstellende dood, op n skoolkamp, van 13jarige enock mpianzi, dink.
","ifundiso le – ethi umphakathi unomsebenzi omkhulu wokukhulisa, ukutjheja zehlalakuhle nokuphepha komntwana ngamunye – kuba liqaloqangi emkhumblulwenami nangicabanga ngesehlo sokuhlongakala okumasikizi kukaenock mpianzi obekaneminyaka eli13 ngesikhathi asekhambeni lesikolo lamhlapha.
",0.45832306
"enock is nie die enigste kind wat sy lewe verloor het in omstandighede wat voorkom kon word as volwassenes die nodige voorsorgmaatreëls getref en verantwoordelikheid geneem het.
","ngetjhudwelimbi, akusin guenock kwaphela umntwa na olahlekelwe yipilwakhe ngabonobangela egade bangakhandelwa, kwaphela nagade abantu abakhulu bathatha igadango elifaneleko lokubatjheja begodu baba nokuziphendulela.
",0.63884103
"dit laat n mens dink aan n ander 13jarige kind, keamohetswe shaun seboko, wat onlangs in n magaliesburgse laerskool se swembad verdrink het, en die twee kinders wat by laerskool lekgolo in limpopo oorlede is toe n trok in n muur vasgery het wat op hulle geval het.
","ngikhumbula godu omunye oneminyaka eli13 ukeamohetswe shaun seboko okghan ywe mamanzi mhlapha edamini lesikolo samabanga aphasi semagaliesburg nabantwana ababili abahlongakele elekgolo primary school, eselimpopo lokha itrogo itjhayisa iboda elagirikela phezu kwabentwanaba.
",0.5510578
"n mens dink ook aan die talle kinders, soos sesjarige nathlia pienaar, wat in die kruisvuur van ’n bendeoorlog op die kaapse vlakte gesterf het.
","emkhumbulwenami kufika nabantwana abanengi, abanjengonathlia pienaar – oneminyaka esi6ababulawa nakudumuzana amagenge ecape flats.
",0.72270286
"ons onthou ook die tragiese dood van michael komape en lumka mkethwa wat dood is toe hulle in puttoilette geval het.
","sikhumbula godu ukuhlongakala okumasikizi kwakamichael komape nolumka mkethwa ababulawa kuwela ngeendlwaneni zoku zithuma zomgodi.
",0.68118864
"dit was heeltemal onnodig dat al hierdie jongmense, en baie ander, hul lewens verloor het.
","besingakafaneli ukula hlekelwa maphilo wabantu abasesebancani kangaka, namaphilo wabanye abanengi abangakabalwa.
",0.4516063
"al dié tragedies kon voorkom word as die nodige maatreëls om die kinders se veiligheid te verseker, getref was.
","zoke iingozezi gade zingakhandelwa nange bekuthethwe amagadango afane leko wokuvikela abantwanaba.
",0.5699496
"dit lyk vir my asof ons, as n samelewing, ons kinders in die steek laat.
","kubonakala ingasuthi thina simphakathi siliselela abentabethu.
",0.55835915
"te veel kinders bevind hulself in gevaarlike situasies, hetsy op n tydelike vlot op n rivier of alleen in n gehuggie met n paraffienlamp.
","abentwana abanengi bazifumana basengozini, engaba sike jana sokuzenzela esikhanjiswa ngemlanjeni nofana batjhiywe babodwa ngemkhukhwini onekesi yepharafeni.
",0.6918477
