src_text,tgt_text,cosine_score
"bou n nasie wat omgee vir kinders vukuzenzele unnamed geagte me desuidafrika ners, daar is n gesegde in baie afrikakulture wat stel dat dit n ge meenskap vat om n kind groot te maak.
","building a nation that cares for children vukuzenzele unnamed there is a proverb common to many african cultures which says that it takes a village to raise a child.
",0.8042032
"dié idee — dat die breër gemeen skap vir die ontwikkeling, welstand en veiligheid van elke kind verantwoordelik is — gaan deur my gedagtes wanneer ek aan die onlangse tragiese en hoogs ontstellende dood, op n skoolkamp, van 13jarige enock mpianzi, dink.
","this idea – that the broader community has a responsibility for the development, wellbeing and safety of each child – comes to mind when i think about the tragic and deeply upsetting death of 13yearold enock mpianzi on a school camp recently.
",0.92750895
"enock is nie die enigste kind wat sy lewe verloor het in omstandighede wat voorkom kon word as volwassenes die nodige voorsorgmaatreëls getref en verantwoordelikheid geneem het.
","sadly, enock is not the only child to lose his life for reasons that were entirely preventable, if only adults had exercised due care and responsibility.
",0.82897013
"dit laat n mens dink aan n ander 13jarige kind, keamohetswe shaun seboko, wat onlangs in n magaliesburgse laerskool se swembad verdrink het, en die twee kinders wat by laerskool lekgolo in limpopo oorlede is toe n trok in n muur vasgery het wat op hulle geval het.
","one thinks of another 13yearold, keamohetswe shaun seboko, who recently drowned in the swimming pool of a magaliesburg primary school, and the two children who died at the lekgolo primary school in limpopo when a truck crashed into a wall that collapsed on them.
",0.91296655
"n mens dink ook aan die talle kinders, soos sesjarige nathlia pienaar, wat in die kruisvuur van ’n bendeoorlog op die kaapse vlakte gesterf het.
","one thinks also about the many children, like 6yearold nathlia pienaar, who are killed in the crossfire of gang wars on the cape flats.
",0.8786043
"ons onthou ook die tragiese dood van michael komape en lumka mkethwa wat dood is toe hulle in puttoilette geval het.
","we remember also the tragic deaths of michael komape and lumka mkethwa, both of whom died after falling into pit latrines.
",0.91758144
"dit was heeltemal onnodig dat al hierdie jongmense, en baie ander, hul lewens verloor het.
","all of those young lives, and the lives of many others, need never have been lost.
",0.7751813
"al dié tragedies kon voorkom word as die nodige maatreëls om die kinders se veiligheid te verseker, getref was.
","all these tragedies could have been prevented if measures had been taken to keep these children out of harm’s way.
",0.8366096
"dit lyk vir my asof ons, as n samelewing, ons kinders in die steek laat.
","it seems to me that, as a society, we are failing our children.
",0.6906259
"te veel kinders bevind hulself in gevaarlike situasies, hetsy op n tydelike vlot op n rivier of alleen in n gehuggie met n paraffienlamp.
","too many children find themselves in dangerous situations, whether it is on a make shift raft on a river or being left alone in a shack with a paraffin lamp.
",0.8897667
"ons kinders se lewens word in gevaar gestel wanneer kontrakteurs opgrawings onbeskerm laat, skoolinfrastruktuur nie onderhou word nie, of skoolvervoer oorlaai word.
","when contractors leave excavations unprotected or school infrastructure is not maintained or school transport is overcrowded, the lives of children are put at risk.
",0.84409356
"daar kom egter nog meer nalatigheid en verwaarlosing voor.
","but there is more than negligence and neglect at work.
",0.7809498
"baie kinders word deur seksuele prooisoekers, kriminele bendes en dwelmverkopers geteiken, juis omdat hulle kwesbaar is.
","many children are targeted by sexual predators, criminal gangs and drug sellers precisely because they are vulnerable.
",0.89245844
"as n samelewing, moet ons meer toegewyd wees en aktief betrokke wees by die beskerming van ons kinders teen dié en ander gevare.
","as a society, we need to be more diligent and more active in protecting our children from these and other dangers.
",0.7884504
"ons moet gesamentlik n verantwoordelikheidskultuur opbou.
","as a society, we need to build a culture of responsibility.
",0.7796571
"ons moet vir onsself, ons kinders en ander verantwoordelikheid aanvaar.
","we need to be responsible for ourselves, for our children and for others.
",0.8619387
"ons moet verseker dat ons kinders in n veilige, versorgende en stimulerende omgewing kan grootword; ons moet ook besef dat dit ons plig is om almal wat ons ken en die mense met wie ons omgaan, te beskerm en versorg.
","just as we need to ensure that children are able to grow up in a safe, nurturing and stimulating environment, so too must we feel a duty to protect and care for all those who we know and interact with.
",0.8767098
"ons moet ook hierdie verpligting op ons land se paaie voel.
","we must feel this duty of care on the road.
",0.70526254
"ons verwelkom die afname in padsterftes oor die feesseisoen, maar die aaklige werklikheid is dat meer as 1 600 mense in net n maand en n half op ons paaie gesterf het.
","while we welcome the drop in road fatalities over this festive season, the grim reality is that over 1,600 people died on our roads in just a month and a half.
",0.8899764
"dit is kommerwekkend dat meer as 9 000 motoriste vir oortredings, insluitend dronkbestuur, oorskryding van die spoedgrens en roekelose en nalatige bestuur in hegtenis geneem is.
","it is disturbing that over 9,000 motorists were arrested for offences including drunk driving, speeding, and reckless and negligent driving.
",0.8894374
"n verantwoordelikheidskultuur beteken dat ons almal die verkeersreëls moet nakom en voetgangers en ander padgebruikers se regte moet respekteer.
","a culture of responsibility means that we should all drive safely and respect the rights of pedestrians and other road users.
",0.87221014
"n verantwoordelikheidskultuur beteken dat pa’s by hulle kinders se lewe ns betrokke moet wees.
","a culture of responsibility means that fathers need to be present in the lives of their children.
",0.82712555
"te veel vroue moet hulle kinders alleen grootmaak, wat dikwels hulle en hul kinders se moontlikhede beperk.
","too many women have to raise children on their own, which often limits their prospects and those of their children.
",0.86264926
"n verantwoordelikheidskultuur beteken ook dat ons veilige seks moet hê en nie onsself of ander aan miv moet blootstel nie.
","a culture of responsibility also means that we should practice safe sex and not expose ourselves or others to hiv .
",0.9083593
"ons moenie alkohol en dwelms misbruik nie.
","we should not abuse alcohol or use drugs.
",0.75602746
"ons moet gesonde lewens leef sodat ons siektes wat grootliks voorkombaar is kan vermy en langer kan leef.
","we should seek to live healthy lives so that we avoid diseases that are largely preventable and live longer lives.
",0.8419347
"sodanige kultuur behoort veral deur diegene in posisies van gesag en invloed, hetsy godsdienstige leiers of politici, tradisionele leiers of beroemdes, omarm te word.
","such a culture should be embraced in particular by all those in society who occupy positions of authority and influence, whether they are religious leaders or politicians, traditional leaders or celebrities.
",0.8634615
"hulle behoort, deur hulle woorde en dade, daarna te streef om n beter samelewing te skep waarin almal waardeer en versorg word.
","through their words and actions, they should seek to build a better society in which all are appreciated and cared for.
",0.83697116
"dit is verkose amptenare en staatsamptenare se verantwoordelikheid om die veiligheid en welstand van burgers te verseker.
","elected officials and public servants are entrusted with the responsibility to ensure the safety and wellbeing of citizens.
",0.83460665
"hulle moet seker maak dat daar voldoende en veilige skoolinfrastruktuur is.
","they must ensure that there is adequate and safe infrastructure in schools.
",0.8501539
"hulle moet vinnig optree wanneer daar n onderbreking in watertoevoer in gemeenskappe is of wanneer foutiewe straatligte aangemeld word.
","they must act quickly when there is an interruption to water supply in a communities or when faulty streetlights are reported.
",0.89297295
"hulle moet seker maak dat gesondheidsen veiligheidsregulasies toegepas word en dat die oppergesag van die reg gehandhaaf word.
","they must ensure that health and safety regulations are enforced and that the rule of law is maintained.
",0.8455716
